105|N2356420081|47.0664053|9.4989155|Coop
73|N2422738268|47.2193901|9.5466575|Elma Handels Est
65|N2433401131|47.0768406|9.5659810|Rappastein
67|N1796218506|47.1117600|9.5765712|Steg
75|N1814953879|47.1287973|9.5388092|Adolf's Bike Shop
85|N1818629257|47.0722825|9.5093326|Trampino Reseladen Anstalt
29|N1845461205|47.1703913|9.5157295|UNIKUM
167|N1887823668|47.1812938|9.5210473|Forst Hilti
65|N1891978646|47.1064589|9.5656425|Chrüppel
5|N1911099986|47.1569058|9.5061349|Jugendherberge Schaan-Vaduz
70|N1932181216|47.1392862|9.5227962|Vaduz
29|N1937026263|47.1494695|9.5118822|Thai
21|N1937026360|47.1494229|9.5165534|Universität Liechtenstein
29|N1937026361|47.1547967|9.5107865|Landgasthof Mühle
26|N1937026419|47.1558518|9.5103667|Düner
65|N1966389666|47.0548251|9.5874533|Hinter Grauspitz
65|N1966389671|47.0527317|9.5812795|Vorder Grauspitz
161|N2579804034|47.1681196|9.5085836|Schaan Bahnhof
161|N2580672247|47.1777202|9.5130568|Industriestrasse
161|N2580672251|47.1780809|9.5116829|Industriestrasse
161|N2580709317|47.2468097|9.5253710|Flandera
161|N2580709318|47.2470609|9.5252043|Flandera
161|N2580709319|47.2434291|9.5249303|Giessa
161|N2580709320|47.2435291|9.5248337|Giessa
161|N2580709321|47.2488117|9.5280106|Industriering
124|N2691116701|47.1056314|9.6042172|Skigebeit Malbun
23|N2691127439|47.1050319|9.6044687|Schlucherbar
29|N2691128995|47.1095614|9.5994430|Restaurant Schneeflucht
